X,Y,fid,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type,distance,angle,u_x,u_z
672503.944604952,5267584.99018832,1,New file 1,,,,,,,,,,,,1854,215.542833054392,,
672502.781982136,5267583.36282598,1,New file 1,,,,,,,,,,,,1856,215.542833054392,,
672501.61935932,5267581.73546364,1,New file 1,,,,,,,,,,,,1858,215.542833054392,,
672500.456736503,5267580.1081013,1,New file 1,,,,,,,,,,,,1860,215.542833054392,,
672499.294113687,5267578.48073896,1,New file 1,,,,,,,,,,,,1862,215.542833054392,,
672498.131490871,5267576.85337662,1,New file 1,,,,,,,,,,,,1864,215.542833054392,,
672496.968868055,5267575.22601428,1,New file 1,,,,,,,,,,,,1866,215.542833054392,,
672495.806245239,5267573.59865194,1,New file 1,,,,,,,,,,,,1868,215.542833054392,,
672494.643622422,5267571.9712896,1,New file 1,,,,,,,,,,,,1870,215.542833054392,,
672493.971383439,5267570.11712541,1,New file 1,,,,,,,,,,,,1872,194.098119281929,,
672493.484217088,5267568.17736539,1,New file 1,,,,,,,,,,,,1874,194.098119281929,,
672492.997050736,5267566.23760537,1,New file 1,,,,,,,,,,,,1876,194.098119281929,,
672492.509884384,5267564.29784534,1,New file 1,,,,,,,,,,,,1878,194.098119281929,,
672492.022718032,5267562.35808532,1,New file 1,,,,,,,,,,,,1880,194.098119281929,,
672491.65346563,5267560.39661093,1,New file 1,,,,,,,,,,,,1882,186.770610571974,,
672491.417676392,5267558.4105587,1,New file 1,,,,,,,,,,,,1884,186.770610571974,,
672491.181887155,5267556.42450648,1,New file 1,,,,,,,,,,,,1886,186.770610571974,,
672490.946097917,5267554.43845426,1,New file 1,,,,,,,,,,,,1888,186.770610571974,,
672490.71030868,5267552.45240203,1,New file 1,,,,,,,,,,,,1890,186.770610571974,,
672490.474519442,5267550.46634981,1,New file 1,,,,,,,,,,,,1892,186.770610571974,,
672490.238730205,5267548.48029759,1,New file 1,,,,,,,,,,,,1894,186.770610571974,,
672489.966330421,5267546.50594164,1,New file 1,,,,,,,,,,,,1896,208.664502783291,,
672489.00697047,5267544.75105461,1,New file 1,,,,,,,,,,,,1898,208.664502783291,,
672488.04761052,5267542.99616758,1,New file 1,,,,,,,,,,,,1900,208.664502783291,,
672486.839966211,5267541.41645017,1,New file 1,,,,,,,,,,,,1902,221.742975960771,,
672485.508385811,5267539.92417216,1,New file 1,,,,,,,,,,,,1904,221.742975960771,,
672484.176805412,5267538.43189416,1,New file 1,,,,,,,,,,,,1906,221.742975960771,,
672482.845225012,5267536.93961616,1,New file 1,,,,,,,,,,,,1908,221.742975960771,,
672481.513644612,5267535.44733816,1,New file 1,,,,,,,,,,,,1910,221.742975960771,,
672480.182064212,5267533.95506015,1,New file 1,,,,,,,,,,,,1912,221.742975960771,,
672478.850483813,5267532.46278215,1,New file 1,,,,,,,,,,,,1914,221.742975960771,,
672477.518903413,5267530.97050415,1,New file 1,,,,,,,,,,,,1916,221.742975960771,,
672476.31978015,5267529.38244195,1,New file 1,,,,,,,,,,,,1918,210.000928730345,,
672475.319752075,5267527.65040735,1,New file 1,,,,,,,,,,,,1920,210.000928730345,,
672474.319723999,5267525.91837275,1,New file 1,,,,,,,,,,,,1922,210.000928730345,,
672473.319695924,5267524.18633815,1,New file 1,,,,,,,,,,,,1924,210.000928730345,,
672472.319667849,5267522.45430356,1,New file 1,,,,,,,,,,,,1926,210.000928730345,,
672471.319639773,5267520.72226896,1,New file 1,,,,,,,,,,,,1928,210.000928730345,,
672470.319611698,5267518.99023436,1,New file 1,,,,,,,,,,,,1930,210.000928730345,,
672469.453993122,5267517.18953339,1,New file 1,,,,,,,,,,,,1932,204.121725693169,,
672468.636639994,5267515.36417483,1,New file 1,,,,,,,,,,,,1934,204.121725693169,,
672467.819286866,5267513.53881627,1,New file 1,,,,,,,,,,,,1936,204.121725693169,,
672467.536889313,5267511.59018251,1,New file 1,,,,,,,,,,,,1938,181.831694702185,,
672467.472961997,5267509.59120444,1,New file 1,,,,,,,,,,,,1940,181.831694702185,,
672467.40903468,5267507.59222638,1,New file 1,,,,,,,,,,,,1942,181.831694702185,,
672467.345107364,5267505.59324832,1,New file 1,,,,,,,,,,,,1944,181.831694702185,,
672467.281180048,5267503.59427025,1,New file 1,,,,,,,,,,,,1946,181.831694702185,,
672467.217252731,5267501.59529219,1,New file 1,,,,,,,,,,,,1948,181.831694702185,,
672467.153325415,5267499.59631413,1,New file 1,,,,,,,,,,,,1950,181.831694702185,,
672467.089398099,5267497.59733606,1,New file 1,,,,,,,,,,,,1952,181.831694702185,,
672467.025470782,5267495.598358,1,New file 1,,,,,,,,,,,,1954,181.831694702185,,
672466.961543466,5267493.59937994,1,New file 1,,,,,,,,,,,,1956,181.831694702185,,
672466.897616149,5267491.60040187,1,New file 1,,,,,,,,,,,,1958,181.831694702185,,
672466.734101114,5267489.60825982,1,New file 1,,,,,,,,,,,,1960,186.02190461918,,
672466.524283776,5267487.6192961,1,New file 1,,,,,,,,,,,,1962,186.02190461918,,
672466.314466438,5267485.63033237,1,New file 1,,,,,,,,,,,,1964,186.02190461918,,
672466.1046491,5267483.64136865,1,New file 1,,,,,,,,,,,,1966,186.02190461918,,
672465.894831762,5267481.65240493,1,New file 1,,,,,,,,,,,,1968,186.02190461918,,
672465.685014424,5267479.66344121,1,New file 1,,,,,,,,,,,,1970,186.02190461918,,
672465.475197086,5267477.67447749,1,New file 1,,,,,,,,,,,,1972,186.02190461918,,
672465.265379747,5267475.68551377,1,New file 1,,,,,,,,,,,,1974,186.02190461918,,
672465.055562409,5267473.69655005,1,New file 1,,,,,,,,,,,,1976,186.02190461918,,
672464.803782515,5267471.71513753,1,New file 1,,,,,,,,,,,,1978,194.380610983468,,
672464.30705831,5267469.77780301,1,New file 1,,,,,,,,,,,,1980,194.380610983468,,
672463.810334105,5267467.84046848,1,New file 1,,,,,,,,,,,,1982,194.380610983468,,
672463.313609901,5267465.90313395,1,New file 1,,,,,,,,,,,,1984,194.380610983468,,
672462.816885696,5267463.96579943,1,New file 1,,,,,,,,,,,,1986,194.380610983468,,
672462.320161492,5267462.0284649,1,New file 1,,,,,,,,,,,,1988,194.380610983468,,
672461.823437287,5267460.09113038,1,New file 1,,,,,,,,,,,,1990,194.380610983468,,
672461.326713082,5267458.15379585,1,New file 1,,,,,,,,,,,,1992,194.380610983468,,
672460.829988878,5267456.21646133,1,New file 1,,,,,,,,,,,,1994,194.380610983468,,
672460.333264673,5267454.2791268,1,New file 1,,,,,,,,,,,,1996,194.380610983468,,
672459.836540469,5267452.34179228,1,New file 1,,,,,,,,,,,,1998,194.380610983468,,
672459.339816264,5267450.40445775,1,New file 1,,,,,,,,,,,,2000,194.380610983468,,
672458.84309206,5267448.46712322,1,New file 1,,,,,,,,,,,,2002,194.380610983468,,
672458.346367855,5267446.5297887,1,New file 1,,,,,,,,,,,,2004,194.380610983468,,
672457.299310311,5267444.83057495,1,New file 1,,,,,,,,,,,,2006,212.414175803761,,
672456.227238956,5267443.14218429,1,New file 1,,,,,,,,,,,,2008,212.414175803761,,
672455.463152737,5267441.30498789,1,New file 1,,,,,,,,,,,,2010,199.161669819659,,
672454.806683144,5267439.41579555,1,New file 1,,,,,,,,,,,,2012,199.161669819659,,
672454.15021355,5267437.52660322,1,New file 1,,,,,,,,,,,,2014,199.161669819659,,
672453.493743956,5267435.63741089,1,New file 1,,,,,,,,,,,,2016,199.161669819659,,
672452.837274362,5267433.74821855,1,New file 1,,,,,,,,,,,,2018,199.161669819659,,
672452.488028163,5267431.77940992,1,New file 1,,,,,,,,,,,,2020,189.895282094046,,
672452.144332198,5267429.80916296,1,New file 1,,,,,,,,,,,,2022,189.895282094046,,
672451.800636232,5267427.838916,1,New file 1,,,,,,,,,,,,2024,189.895282094046,,
672451.456940266,5267425.86866904,1,New file 1,,,,,,,,,,,,2026,189.895282094046,,
672451.113244301,5267423.89842208,1,New file 1,,,,,,,,,,,,2028,189.895282094046,,
672450.769548335,5267421.92817512,1,New file 1,,,,,,,,,,,,2030,189.895282094046,,
672450.68771564,5267419.93425923,1,New file 1,,,,,,,,,,,,2032,180.434189964957,,
672450.672559696,5267417.93431666,1,New file 1,,,,,,,,,,,,2034,180.434189964957,,
672450.657403752,5267415.93437409,1,New file 1,,,,,,,,,,,,2036,180.434189964957,,
672450.642247808,5267413.93443151,1,New file 1,,,,,,,,,,,,2038,180.434189964957,,
672450.627091864,5267411.93448894,1,New file 1,,,,,,,,,,,,2040,180.434189964957,,
672450.61193592,5267409.93454637,1,New file 1,,,,,,,,,,,,2042,180.434189964957,,
672450.596779977,5267407.93460379,1,New file 1,,,,,,,,,,,,2044,180.434189964957,,
672450.581624033,5267405.93466122,1,New file 1,,,,,,,,,,,,2046,180.434189964957,,
672450.395492256,5267403.94688822,1,New file 1,,,,,,,,,,,,2048,187.708376402421,,
672450.127230133,5267401.96496101,1,New file 1,,,,,,,,,,,,2050,187.708376402421,,
672449.85896801,5267399.98303381,1,New file 1,,,,,,,,,,,,2052,187.708376402421,,
672449.590705887,5267398.00110661,1,New file 1,,,,,,,,,,,,2054,187.708376402421,,
672449.322443764,5267396.01917941,1,New file 1,,,,,,,,,,,,2056,187.708376402421,,
672449.054181641,5267394.03725221,1,New file 1,,,,,,,,,,,,2058,187.708376402421,,
672448.785919518,5267392.05532501,1,New file 1,,,,,,,,,,,,2060,187.708376402421,,
672448.517657394,5267390.0733978,1,New file 1,,,,,,,,,,,,2062,187.708376402421,,
672448.249395271,5267388.0914706,1,New file 1,,,,,,,,,,,,2064,187.708376402421,,
672447.981133148,5267386.1095434,1,New file 1,,,,,,,,,,,,2066,187.708376402421,,
672447.712871025,5267384.1276162,1,New file 1,,,,,,,,,,,,2068,187.708376402421,,
672447.444608902,5267382.145689,1,New file 1,,,,,,,,,,,,2070,187.708376402421,,
672447.176346779,5267380.16376179,1,New file 1,,,,,,,,,,,,2072,187.708376402421,,
672447.169078939,5267378.16381204,1,New file 1,,,,,,,,,,,,2074,180.192023232714,,
672447.162376076,5267376.16382327,1,New file 1,,,,,,,,,,,,2076,180.192023232714,,
672447.155673214,5267374.1638345,1,New file 1,,,,,,,,,,,,2078,180.192023232714,,
672447.148970351,5267372.16384574,1,New file 1,,,,,,,,,,,,2080,180.192023232714,,
672447.142267488,5267370.16385697,1,New file 1,,,,,,,,,,,,2082,180.192023232714,,
672447.176222679,5267368.16526947,1,New file 1,,,,,,,,,,,,2084,175.860161406178,,
672447.320604604,5267366.17048782,1,New file 1,,,,,,,,,,,,2086,175.860161406178,,
672447.464986528,5267364.17570616,1,New file 1,,,,,,,,,,,,2088,175.860161406178,,
672447.609368452,5267362.1809245,1,New file 1,,,,,,,,,,,,2090,175.860161406178,,
672447.753750377,5267360.18614285,1,New file 1,,,,,,,,,,,,2092,175.860161406178,,
672447.898132301,5267358.19136119,1,New file 1,,,,,,,,,,,,2094,175.860161406178,,
672447.520296362,5267356.22855575,1,New file 1,,,,,,,,,,,,2096,191.147711289264,,
672447.133618281,5267354.26629174,1,New file 1,,,,,,,,,,,,2098,191.147711289264,,
672446.746940199,5267352.30402773,1,New file 1,,,,,,,,,,,,2100,191.147711289264,,
672446.360262117,5267350.34176371,1,New file 1,,,,,,,,,,,,2102,191.147711289264,,
672445.973584036,5267348.3794997,1,New file 1,,,,,,,,,,,,2104,191.147711289264,,
672445.607723147,5267346.4152022,1,New file 1,,,,,,,,,,,,2106,180.010503425822,,
672445.607356509,5267344.41520224,1,New file 1,,,,,,,,,,,,2108,180.010503425822,,
672445.60698987,5267342.41520227,1,New file 1,,,,,,,,,,,,2110,180.010503425822,,
672445.606623231,5267340.4152023,1,New file 1,,,,,,,,,,,,2112,180.010503425822,,
672445.606256593,5267338.41520234,1,New file 1,,,,,,,,,,,,2114,180.010503425822,,
672445.605889954,5267336.41520237,1,New file 1,,,,,,,,,,,,2116,180.010503425822,,
672445.605523315,5267334.41520241,1,New file 1,,,,,,,,,,,,2118,180.010503425822,,
672445.182960559,5267332.47912489,1,New file 1,,,,,,,,,,,,2120,197.208412107431,,
672444.591263959,5267330.56865501,1,New file 1,,,,,,,,,,,,2122,197.208412107431,,
672443.99956736,5267328.65818514,1,New file 1,,,,,,,,,,,,2124,197.208412107431,,
672443.40787076,5267326.74771527,1,New file 1,,,,,,,,,,,,2126,197.208412107431,,
672442.81617416,5267324.8372454,1,New file 1,,,,,,,,,,,,2128,197.208412107431,,
672442.22447756,5267322.92677552,1,New file 1,,,,,,,,,,,,2130,197.208412107431,,
672441.632780961,5267321.01630565,1,New file 1,,,,,,,,,,,,2132,197.208412107431,,
672441.041084361,5267319.10583578,1,New file 1,,,,,,,,,,,,2134,197.208412107431,,
672440.449387761,5267317.19536591,1,New file 1,,,,,,,,,,,,2136,197.208412107431,,
672439.857691162,5267315.28489603,1,New file 1,,,,,,,,,,,,2138,197.208412107431,,
672439.245966684,5267313.38148519,1,New file 1,,,,,,,,,,,,2140,201.622659227642,,
672438.508982223,5267311.52222354,1,New file 1,,,,,,,,,,,,2142,201.622659227642,,
672437.771997763,5267309.66296188,1,New file 1,,,,,,,,,,,,2144,201.622659227642,,
672437.035013303,5267307.80370023,1,New file 1,,,,,,,,,,,,2146,201.622659227642,,
672436.298028843,5267305.94443857,1,New file 1,,,,,,,,,,,,2148,201.622659227642,,
672435.561044382,5267304.08517691,1,New file 1,,,,,,,,,,,,2150,201.622659227642,,
672434.824059922,5267302.22591526,1,New file 1,,,,,,,,,,,,2152,201.622659227642,,
672434.087075462,5267300.3666536,1,New file 1,,,,,,,,,,,,2154,201.622659227642,,
672433.386819204,5267298.49554358,1,New file 1,,,,,,,,,,,,2156,194.136306834898,,
672432.898360114,5267296.55610869,1,New file 1,,,,,,,,,,,,2158,194.136306834898,,
672432.409901023,5267294.61667379,1,New file 1,,,,,,,,,,,,2160,194.136306834898,,
672431.921441932,5267292.67723889,1,New file 1,,,,,,,,,,,,2162,194.136306834898,,
672431.432982842,5267290.737804,1,New file 1,,,,,,,,,,,,2164,194.136306834898,,
672430.944523751,5267288.7983691,1,New file 1,,,,,,,,,,,,2166,194.136306834898,,
672430.45606466,5267286.85893421,1,New file 1,,,,,,,,,,,,2168,194.136306834898,,
672429.96760557,5267284.91949931,1,New file 1,,,,,,,,,,,,2170,194.136306834898,,
672429.479146479,5267282.98006441,1,New file 1,,,,,,,,,,,,2172,194.136306834898,,
672428.990687388,5267281.04062952,1,New file 1,,,,,,,,,,,,2174,194.136306834898,,
672428.55412364,5267279.09154857,1,New file 1,,,,,,,,,,,,2176,186.923069978877,,
672428.31305052,5267277.10613079,1,New file 1,,,,,,,,,,,,2178,186.923069978877,,
672428.0719774,5267275.12071302,1,New file 1,,,,,,,,,,,,2180,186.923069978877,,
672427.83090428,5267273.13529524,1,New file 1,,,,,,,,,,,,2182,186.923069978877,,
672427.58983116,5267271.14987746,1,New file 1,,,,,,,,,,,,2184,186.923069978877,,
672427.75629425,5267269.15962857,1,New file 1,,,,,,,,,,,,2186,174.435284675781,,
672427.950234223,5267267.16905396,1,New file 1,,,,,,,,,,,,2188,174.435284675781,,
672428.395718774,5267265.36787361,1,New file 1,,,,,,,,,,,,2190,111.610686406492,,
672430.080777334,5267265.05995712,1,New file 1,,,,,,,,,,,,2192,24.123149523121,,
672430.898175823,5267266.88529536,1,New file 1,,,,,,,,,,,,2194,24.123149523121,,
672431.715574312,5267268.71063361,1,New file 1,,,,,,,,,,,,2196,24.123149523121,,
672432.5329728,5267270.53597186,1,New file 1,,,,,,,,,,,,2198,24.123149523121,,
672433.350371289,5267272.3613101,1,New file 1,,,,,,,,,,,,2200,24.123149523121,,
672434.167769778,5267274.18664835,1,New file 1,,,,,,,,,,,,2202,24.123149523121,,
672434.985168267,5267276.01198659,1,New file 1,,,,,,,,,,,,2204,24.123149523121,,
672435.802566755,5267277.83732484,1,New file 1,,,,,,,,,,,,2206,24.123149523121,,
672437.120926025,5267279.31365584,1,New file 1,,,,,,,,,,,,2208,45.6048360539278,,
672438.549989489,5267280.7128619,1,New file 1,,,,,,,,,,,,2210,45.6048360539278,,
672439.979052954,5267282.11206797,1,New file 1,,,,,,,,,,,,2212,45.6048360539278,,
672441.408116418,5267283.51127403,1,New file 1,,,,,,,,,,,,2214,45.6048360539278,,
672442.837179883,5267284.9104801,1,New file 1,,,,,,,,,,,,2216,45.6048360539278,,
672444.266243347,5267286.30968617,1,New file 1,,,,,,,,,,,,2218,45.6048360539278,,
672445.786743296,5267287.58220845,1,New file 1,,,,,,,,,,,,2220,62.7539640825399,,
672447.564840932,5267288.49783326,1,New file 1,,,,,,,,,,,,2222,62.7539640825399,,
672449.342938568,5267289.41345807,1,New file 1,,,,,,,,,,,,2224,62.7539640825399,,
672451.121036204,5267290.32908288,1,New file 1,,,,,,,,,,,,2226,62.7539640825399,,
672452.89913384,5267291.2447077,1,New file 1,,,,,,,,,,,,2228,62.7539640825399,,
672454.804996471,5267291.8374539,1,New file 1,,,,,,,,,,,,2230,74.068032751297,,
672456.728173089,5267292.38644543,1,New file 1,,,,,,,,,,,,2232,74.068032751297,,
672458.470770618,5267292.18118754,1,New file 1,,,,,,,,,,,,2234,132.860106945189,,
672458.859194894,5267290.64574387,1,New file 1,,,,,,,,,,,,2236,208.689355328372,,
672457.899073836,5267288.89127314,1,New file 1,,,,,,,,,,,,2238,208.689355328372,,
672456.938952778,5267287.13680241,1,New file 1,,,,,,,,,,,,2240,208.689355328372,,
672455.978831721,5267285.38233167,1,New file 1,,,,,,,,,,,,2242,208.689355328372,,
672455.126135776,5267283.59711102,1,New file 1,,,,,,,,,,,,2244,183.257673310421,,
672455.012482783,5267281.60034288,1,New file 1,,,,,,,,,,,,2246,183.257673310421,,
672454.898829791,5267279.60357474,1,New file 1,,,,,,,,,,,,2248,183.257673310421,,
672454.785176798,5267277.60680661,1,New file 1,,,,,,,,,,,,2250,183.257673310421,,
672454.671523806,5267275.61003847,1,New file 1,,,,,,,,,,,,2252,183.257673310421,,
672454.557870814,5267273.61327033,1,New file 1,,,,,,,,,,,,2254,183.257673310421,,
672454.444217821,5267271.61650219,1,New file 1,,,,,,,,,,,,2256,183.257673310421,,
672454.330564829,5267269.61973405,1,New file 1,,,,,,,,,,,,2258,183.257673310421,,
672454.216911837,5267267.62296592,1,New file 1,,,,,,,,,,,,2260,183.257673310421,,
672454.103258844,5267265.62619778,1,New file 1,,,,,,,,,,,,2262,183.257673310421,,
672453.989605852,5267263.62942964,1,New file 1,,,,,,,,,,,,2264,183.257673310421,,
672453.875952859,5267261.6326615,1,New file 1,,,,,,,,,,,,2266,183.257673310421,,
672453.762299867,5267259.63589336,1,New file 1,,,,,,,,,,,,2268,183.257673310421,,
672453.488921017,5267257.65532913,1,New file 1,,,,,,,,,,,,2270,188.3277978484,,
672453.199248485,5267255.67641785,1,New file 1,,,,,,,,,,,,2272,188.3277978484,,
672452.693846053,5267253.77135923,1,New file 1,,,,,,,,,,,,2274,209.468299562688,,
672451.709962179,5267252.03010321,1,New file 1,,,,,,,,,,,,2276,209.468299562688,,
672451.315556844,5267250.16725707,1,New file 1,,,,,,,,,,,,2278,173.841277634075,,
672451.551978518,5267248.18418025,1,New file 1,,,,,,,,,,,,2280,158.499438356073,,
672452.284999213,5267246.3233523,1,New file 1,,,,,,,,,,,,2282,158.499438356073,,
672453.018019907,5267244.46252435,1,New file 1,,,,,,,,,,,,2284,158.499438356073,,
672453.682238459,5267242.57987342,1,New file 1,,,,,,,,,,,,2286,166.304111908969,,
672454.1557753,5267240.63674119,1,New file 1,,,,,,,,,,,,2288,166.304111908969,,
672454.629312142,5267238.69360896,1,New file 1,,,,,,,,,,,,2290,166.304111908969,,
672455.102848984,5267236.75047674,1,New file 1,,,,,,,,,,,,2292,166.304111908969,,
672455.576385826,5267234.80734451,1,New file 1,,,,,,,,,,,,2294,166.304111908969,,
672456.049922668,5267232.86421228,1,New file 1,,,,,,,,,,,,2296,166.304111908969,,
672456.52345951,5267230.92108005,1,New file 1,,,,,,,,,,,,2298,166.304111908969,,
672456.996996352,5267228.97794782,1,New file 1,,,,,,,,,,,,2300,166.304111908969,,
672457.470533193,5267227.03481559,1,New file 1,,,,,,,,,,,,2302,166.304111908969,,
672457.944070035,5267225.09168336,1,New file 1,,,,,,,,,,,,2304,166.304111908969,,
672458.417606877,5267223.14855113,1,New file 1,,,,,,,,,,,,2306,166.304111908969,,
672458.891143719,5267221.2054189,1,New file 1,,,,,,,,,,,,2308,166.304111908969,,
672459.713518108,5267219.42307666,1,New file 1,,,,,,,,,,,,2310,144.203019707747,,
672461.127537681,5267219.15009132,1,New file 1,,,,,,,,,,,,2312,56.3145715516537,,
672462.434023838,5267220.52951651,1,New file 1,,,,,,,,,,,,2314,17.8099766883303,,
672463.04574602,5267222.43366881,1,New file 1,,,,,,,,,,,,2316,17.8099766883303,,
672463.657468202,5267224.33782111,1,New file 1,,,,,,,,,,,,2318,17.8099766883303,,
672464.269190383,5267226.2419734,1,New file 1,,,,,,,,,,,,2320,17.8099766883303,,
672464.880912565,5267228.1461257,1,New file 1,,,,,,,,,,,,2322,17.8099766883303,,
672465.492634747,5267230.050278,1,New file 1,,,,,,,,,,,,2324,17.8099766883303,,
672466.104356928,5267231.9544303,1,New file 1,,,,,,,,,,,,2326,17.8099766883303,,
672466.977244226,5267233.75175685,1,New file 1,,,,,,,,,,,,2328,26.6826096395649,,
672467.875339872,5267235.5387723,1,New file 1,,,,,,,,,,,,2330,26.6826096395649,,
672468.773435517,5267237.32578775,1,New file 1,,,,,,,,,,,,2332,26.6826096395649,,
672469.671531163,5267239.11280319,1,New file 1,,,,,,,,,,,,2334,26.6826096395649,,
672470.569626808,5267240.89981864,1,New file 1,,,,,,,,,,,,2336,26.6826096395649,,
672471.467722453,5267242.68683409,1,New file 1,,,,,,,,,,,,2338,26.6826096395649,,
672472.365818099,5267244.47384954,1,New file 1,,,,,,,,,,,,2340,26.6826096395649,,
672473.263913744,5267246.26086499,1,New file 1,,,,,,,,,,,,2342,26.6826096395649,,
672474.162009389,5267248.04788043,1,New file 1,,,,,,,,,,,,2344,26.6826096395649,,
672475.060105035,5267249.83489588,1,New file 1,,,,,,,,,,,,2346,26.6826096395649,,
672476.257176579,5267251.41055419,1,New file 1,,,,,,,,,,,,2348,43.8332013918913,,
672477.642299176,5267252.85327225,1,New file 1,,,,,,,,,,,,2350,43.8332013918913,,
672479.027421773,5267254.29599031,1,New file 1,,,,,,,,,,,,2352,43.8332013918913,,
672480.412544371,5267255.73870836,1,New file 1,,,,,,,,,,,,2354,43.8332013918913,,
672481.797666968,5267257.18142642,1,New file 1,,,,,,,,,,,,2356,43.8332013918913,,
672483.182789565,5267258.62414448,1,New file 1,,,,,,,,,,,,2358,43.8332013918913,,
672484.567912163,5267260.06686253,1,New file 1,,,,,,,,,,,,2360,43.8332013918913,,
672485.95303476,5267261.50958059,1,New file 1,,,,,,,,,,,,2362,43.8332013918913,,
672487.338157357,5267262.95229864,1,New file 1,,,,,,,,,,,,2364,43.8332013918913,,
672488.723279954,5267264.3950167,1,New file 1,,,,,,,,,,,,2366,43.8332013918913,,
672489.940230569,5267265.96971213,1,New file 1,,,,,,,,,,,,2368,32.4147589624793,,
672491.012319109,5267267.65809188,1,New file 1,,,,,,,,,,,,2370,32.4147589624793,,
672492.084407648,5267269.34647162,1,New file 1,,,,,,,,,,,,2372,32.4147589624793,,
672493.820246968,5267268.84954513,1,New file 1,,,,,,,,,,,,2374,150.792694734545,,
672494.352493929,5267267.03656229,1,New file 1,,,,,,,,,,,,2376,191.966769105802,,
672493.937805246,5267265.08002624,1,New file 1,,,,,,,,,,,,2378,191.966769105802,,
672493.523116563,5267263.1234902,1,New file 1,,,,,,,,,,,,2380,191.966769105802,,
672493.10842788,5267261.16695415,1,New file 1,,,,,,,,,,,,2382,191.966769105802,,
672492.693739197,5267259.21041811,1,New file 1,,,,,,,,,,,,2384,191.966769105802,,
672492.279050514,5267257.25388206,1,New file 1,,,,,,,,,,,,2386,191.966769105802,,
672491.864361831,5267255.29734602,1,New file 1,,,,,,,,,,,,2388,191.966769105802,,
672491.449673148,5267253.34080997,1,New file 1,,,,,,,,,,,,2390,191.966769105802,,
672491.034984465,5267251.38427393,1,New file 1,,,,,,,,,,,,2392,191.966769105802,,
672490.620295782,5267249.42773788,1,New file 1,,,,,,,,,,,,2394,191.966769105802,,
672490.34785049,5267247.44995272,1,New file 1,,,,,,,,,,,,2396,185.025899477286,,
672490.1726384,5267245.45764233,1,New file 1,,,,,,,,,,,,2398,185.025899477286,,
672489.99742631,5267243.46533193,1,New file 1,,,,,,,,,,,,2400,185.025899477286,,
672489.82221422,5267241.47302153,1,New file 1,,,,,,,,,,,,2402,185.025899477286,,
672489.845935235,5267239.4767923,1,New file 1,,,,,,,,,,,,2404,177.231176827306,,
672489.942547783,5267237.47912716,1,New file 1,,,,,,,,,,,,2406,177.231176827306,,
672490.039160331,5267235.48146201,1,New file 1,,,,,,,,,,,,2408,177.231176827306,,
672490.135772879,5267233.48379687,1,New file 1,,,,,,,,,,,,2410,177.231176827306,,
672490.232385427,5267231.48613173,1,New file 1,,,,,,,,,,,,2412,177.231176827306,,
672490.328997974,5267229.48846659,1,New file 1,,,,,,,,,,,,2414,177.231176827306,,
672490.425610522,5267227.49080145,1,New file 1,,,,,,,,,,,,2416,177.231176827306,,
672490.52222307,5267225.49313631,1,New file 1,,,,,,,,,,,,2418,177.231176827306,,
672490.618835618,5267223.49547117,1,New file 1,,,,,,,,,,,,2420,177.231176827306,,
672490.715448166,5267221.49780603,1,New file 1,,,,,,,,,,,,2422,177.231176827306,,
672490.950324722,5267219.51349732,1,New file 1,,,,,,,,,,,,2424,171.73341667347,,
672491.237882831,5267217.53427769,1,New file 1,,,,,,,,,,,,2426,171.73341667347,,
672491.525440939,5267215.55505806,1,New file 1,,,,,,,,,,,,2428,171.73341667347,,
672491.812999048,5267213.57583843,1,New file 1,,,,,,,,,,,,2430,171.73341667347,,
672492.100557157,5267211.59661881,1,New file 1,,,,,,,,,,,,2432,171.73341667347,,
672492.388115266,5267209.61739918,1,New file 1,,,,,,,,,,,,2434,171.73341667347,,
672492.675673375,5267207.63817955,1,New file 1,,,,,,,,,,,,2436,171.73341667347,,
672492.963231483,5267205.65895992,1,New file 1,,,,,,,,,,,,2438,171.73341667347,,
672493.06014849,5267203.6631322,1,New file 1,,,,,,,,,,,,2440,178.308844679028,,
672493.119172376,5267201.66400335,1,New file 1,,,,,,,,,,,,2442,178.308844679028,,
672493.178196262,5267199.66487449,1,New file 1,,,,,,,,,,,,2444,178.308844679028,,
672493.237220147,5267197.66574564,1,New file 1,,,,,,,,,,,,2446,178.308844679028,,
672493.296244033,5267195.66661678,1,New file 1,,,,,,,,,,,,2448,178.308844679028,,
672493.355267919,5267193.66748793,1,New file 1,,,,,,,,,,,,2450,178.308844679028,,
672492.805777939,5267191.75712219,1,New file 1,,,,,,,,,,,,2452,198.289411331308,,
672492.178143959,5267189.85815521,1,New file 1,,,,,,,,,,,,2454,198.289411331308,,
672491.550509979,5267187.95918823,1,New file 1,,,,,,,,,,,,2456,198.289411331308,,
672490.922875999,5267186.06022125,1,New file 1,,,,,,,,,,,,2458,198.289411331308,,
672490.295242019,5267184.16125427,1,New file 1,,,,,,,,,,,,2460,198.289411331308,,
672489.667608039,5267182.26228729,1,New file 1,,,,,,,,,,,,2462,198.289411331308,,
672489.039974059,5267180.36332031,1,New file 1,,,,,,,,,,,,2464,198.289411331308,,
672488.412340079,5267178.46435333,1,New file 1,,,,,,,,,,,,2466,198.289411331308,,
672487.784706099,5267176.56538635,1,New file 1,,,,,,,,,,,,2468,198.289411331308,,
