fid,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type,distance,angle,x,y,u_x,u_z
1,New file 1,,,,,,,,,,,,2986,226.868486023621,672261.1414513928,5266727.3554747878,2644.14145139279,1809.64452521224
1,New file 1,,,,,,,,,,,,2988,226.868486023621,672259.6818786926,5266725.9881242355,2642.68187869259,1811.01187576447
1,New file 1,,,,,,,,,,,,2990,226.868486023621,672258.2223059924,5266724.6207736833,2641.22230599227,1812.3792263167
1,New file 1,,,,,,,,,,,,2992,226.868486023621,672256.7627332920,5266723.2534231311,2639.76273329195,1813.74657686893
1,New file 1,,,,,,,,,,,,2994,226.868486023621,672255.3031605917,5266721.8860725788,2638.30316059175,1815.11392742116
1,New file 1,,,,,,,,,,,,2996,222.365801259163,672253.8658888774,5266720.4967171019,2636.86588887731,1816.50328289811
1,New file 1,,,,,,,,,,,,2998,222.365801259163,672252.5181658816,5266719.0190017279,2635.51816588163,1817.98099827208
1,New file 1,,,,,,,,,,,,3000,222.365801259163,672251.1704428862,5266717.5412863530,2634.17044288607,1819.45871364698
1,New file 1,,,,,,,,,,,,3002,222.365801259163,672249.8227198904,5266716.0635709791,2632.82271989039,1820.93642902095
1,New file 1,,,,,,,,,,,,3004,222.365801259163,672248.4749968948,5266714.5858556051,2631.47499689483,1822.41414439492
1,New file 1,,,,,,,,,,,,3006,222.365801259163,672247.1272738994,5266713.1081402311,2630.12727389927,1823.89185976889
1,New file 1,,,,,,,,,,,,3008,222.365801259163,672245.7795509036,5266711.6304248571,2628.77955090359,1825.36957514286
1,New file 1,,,,,,,,,,,,3010,222.365801259163,672244.4318279080,5266710.1527094822,2627.43182790803,1826.84729051776
1,New file 1,,,,,,,,,,,,3012,202.611281523171,672243.1291511266,5266708.6463091681,2626.12915112649,1828.35369083192
1,New file 1,,,,,,,,,,,,3014,202.611281523171,672242.3601969364,5266706.8000401054,2625.36019693629,1830.19995989464
1,New file 1,,,,,,,,,,,,3016,202.611281523171,672241.5912427462,5266704.9537710426,2624.59124274622,1832.04622895736
1,New file 1,,,,,,,,,,,,3018,202.611281523171,672240.8222885563,5266703.1075019790,2623.82228855614,1833.89249802101
1,New file 1,,,,,,,,,,,,3020,202.611281523171,672240.0533343662,5266701.2612329163,2623.05333436606,1835.73876708373
1,New file 1,,,,,,,,,,,,3022,202.611281523171,672239.2843801760,5266699.4149638526,2622.28438017599,1837.58503614739
1,New file 1,,,,,,,,,,,,3024,191.84029062248,672238.8576906944,5266697.4625773430,2621.85769069439,1839.53742265701
1,New file 1,,,,,,,,,,,,3026,191.84029062248,672238.4473220051,5266695.5051306551,2621.44732200494,1841.49486934487
1,New file 1,,,,,,,,,,,,3028,191.84029062248,672238.0369533156,5266693.5476839663,2621.03695331549,1843.45231603365
1,New file 1,,,,,,,,,,,,3030,191.84029062248,672237.6265846262,5266691.5902372776,2620.62658462615,1845.40976272244
1,New file 1,,,,,,,,,,,,3032,203.580606220709,672236.9788127734,5266689.7086033076,2619.97881277336,1847.2913966924
1,New file 1,,,,,,,,,,,,3034,203.580606220709,672236.1787351049,5266687.8756069290,2619.17873510474,1849.12439307105
1,New file 1,,,,,,,,,,,,3036,224.167090670112,672235.0340806392,5266686.2739283266,2618.03408063913,1850.72607167345
1,New file 1,,,,,,,,,,,,3038,224.167090670112,672233.6405742161,5266684.8393064775,2616.64057421614,1852.16069352254
1,New file 1,,,,,,,,,,,,3040,224.167090670112,672232.2470677932,5266683.4046846284,2615.24706779316,1853.59531537164
1,New file 1,,,,,,,,,,,,3042,224.167090670112,672230.8535613702,5266681.9700627802,2613.85356137005,1855.02993721981
1,New file 1,,,,,,,,,,,,3044,224.167090670112,672229.4600549472,5266680.5354409311,2612.46005494706,1856.4645590689
1,New file 1,,,,,,,,,,,,3046,224.167090670112,672228.0665485242,5266679.1008190820,2611.06654852408,1857.899180918
1,New file 1,,,,,,,,,,,,3048,224.167090670112,672226.6730421010,5266677.6661972338,2609.67304210097,1859.33380276617
1,New file 1,,,,,,,,,,,,3050,211.618817037807,672225.3064709344,5266676.2106121788,2608.3064709343,1860.78938782122
1,New file 1,,,,,,,,,,,,3052,211.618817037807,672224.2579397318,5266674.5075025773,2607.25793973182,1862.49249742273
1,New file 1,,,,,,,,,,,,3054,211.618817037807,672223.2094085295,5266672.8043929748,2606.20940852934,1864.19560702518
1,New file 1,,,,,,,,,,,,3056,211.618817037807,672222.1608773270,5266671.1012833724,2605.16087732685,1865.89871662762
1,New file 1,,,,,,,,,,,,3058,211.618817037807,672221.1123461244,5266669.3981737699,2604.11234612437,1867.60182623006
1,New file 1,,,,,,,,,,,,3060,204.328377284707,672220.2034313416,5266667.6209113067,2603.20343134156,1869.3790886933
1,New file 1,,,,,,,,,,,,3062,204.328377284707,672219.3794999310,5266665.7985126050,2602.379499931,1871.20148739498
1,New file 1,,,,,,,,,,,,3064,204.328377284707,672218.5555685206,5266663.9761139024,2601.55556852056,1873.0238860976
1,New file 1,,,,,,,,,,,,3066,204.328377284707,672217.7316371102,5266662.1537151998,2600.73163711012,1874.84628480021
1,New file 1,,,,,,,,,,,,3068,204.328377284707,672216.9077056996,5266660.3313164972,2599.90770569956,1876.66868350282
1,New file 1,,,,,,,,,,,,3070,204.328377284707,672216.0837742892,5266658.5089177946,2599.08377428912,1878.49108220544
1,New file 1,,,,,,,,,,,,3072,204.328377284707,672215.2598428788,5266656.6865190919,2598.25984287867,1880.31348090805
1,New file 1,,,,,,,,,,,,3074,204.328377284707,672214.4359114682,5266654.8641203893,2597.43591146811,1882.13587961067
1,New file 1,,,,,,,,,,,,3076,204.328377284707,672213.6119800578,5266653.0417216877,2596.61198005767,1883.95827831235
1,New file 1,,,,,,,,,,,,3078,204.328377284707,672212.7880486472,5266651.2193229850,2595.78804864711,1885.78067701496
1,New file 1,,,,,,,,,,,,3080,204.328377284707,672211.9641172368,5266649.3969242824,2594.96411723667,1887.60307571758
1,New file 1,,,,,,,,,,,,3082,182.389728016582,672211.5469426732,5266647.4779295716,2594.54694267316,1889.52207042836
1,New file 1,,,,,,,,,,,,3084,182.389728016582,672211.4635496124,5266645.4796689283,2594.46354961232,1891.52033107169
1,New file 1,,,,,,,,,,,,3086,182.389728016582,672211.3801565516,5266643.4814082859,2594.3801565516,1893.51859171409
1,New file 1,,,,,,,,,,,,3088,182.389728016582,672211.2967634908,5266641.4831476426,2594.29676349077,1895.51685235742
1,New file 1,,,,,,,,,,,,3090,199.469043145625,672211.0303532023,5266639.5202279184,2594.03035320214,1897.4797720816
1,New file 1,,,,,,,,,,,,3092,199.469043145625,672210.3637581976,5266637.6345845005,2593.36375819764,1899.36541549955
1,New file 1,,,,,,,,,,,,3094,199.469043145625,672209.6971631933,5266635.7489410816,2592.69716319314,1901.25105891842
1,New file 1,,,,,,,,,,,,3096,188.966553117406,672209.3181424992,5266633.7904351186,2592.31814249919,1903.2095648814
1,New file 1,,,,,,,,,,,,3098,188.966553117406,672209.0064267648,5266631.8148761336,2592.00642676477,1905.18512386642
1,New file 1,,,,,,,,,,,,3100,209.932748989119,672208.1635206575,5266630.0268963687,2591.16352065734,1906.97310363129
1,New file 1,,,,,,,,,,,,3102,209.932748989119,672207.1655543430,5266628.2936730022,2590.16555434302,1908.70632699784
1,New file 1,,,,,,,,,,,,3104,198.855957282667,672206.3854995376,5266626.4616264869,2589.38549953757,1910.53837351315
1,New file 1,,,,,,,,,,,,3106,198.855957282667,672205.7391193860,5266624.5689583439,2588.73911938595,1912.43104165606
1,New file 1,,,,,,,,,,,,3108,198.855957282667,672205.0927392344,5266622.6762902010,2588.09273923433,1914.32370979898
1,New file 1,,,,,,,,,,,,3110,198.855957282667,672204.4463590828,5266620.7836220581,2587.44635908271,1916.21637794189
1,New file 1,,,,,,,,,,,,3112,198.855957282667,672203.7999789312,5266618.8909539152,2586.79997893109,1918.10904608481
1,New file 1,,,,,,,,,,,,3114,198.855957282667,672203.1535987796,5266616.9982857723,2586.15359877946,1920.00171422772
1,New file 1,,,,,,,,,,,,3116,198.855957282667,672202.5072186278,5266615.1056176294,2585.50721862784,1921.89438237064
1,New file 1,,,,,,,,,,,,3118,198.855957282667,672201.8608384762,5266613.2129494864,2584.86083847622,1923.78705051355
1,New file 1,,,,,,,,,,,,3120,198.855957282667,672201.2144583246,5266611.3202813426,2584.2144583246,1925.6797186574
1,New file 1,,,,,,,,,,,,3122,209.635421606203,672200.3230661926,5266609.5379608767,2583.32306619256,1927.46203912329
1,New file 1,,,,,,,,,,,,3124,209.635421606203,672199.3341075636,5266607.7995820828,2582.3341075636,1929.20041791722
1,New file 1,,,,,,,,,,,,3126,209.635421606203,672198.3451489346,5266606.0612032898,2581.34514893463,1930.93879671022
1,New file 1,,,,,,,,,,,,3128,209.635421606203,672197.3561903058,5266604.3228244958,2580.35619030567,1932.67717550416
1,New file 1,,,,,,,,,,,,3130,235.791375199153,672196.2175022670,5266602.7226768667,2579.21750226698,1934.27732313331
1,New file 1,,,,,,,,,,,,3132,235.791375199153,672194.5635103594,5266601.5982611207,2577.56351035926,1935.40173887927
1,New file 1,,,,,,,,,,,,3134,258.570257176701,672192.8297049712,5266600.6635363298,2575.82970497105,1936.33646367025
1,New file 1,,,,,,,,,,,,3136,258.570257176701,672190.8693680980,5266600.2672039643,2573.86936809786,1936.73279603571
1,New file 1,,,,,,,,,,,,3138,258.570257176701,672188.9090312248,5266599.8708715998,2571.90903122467,1937.12912840024
1,New file 1,,,,,,,,,,,,3140,258.570257176701,672186.9486943516,5266599.4745392343,2569.94869435148,1937.5254607657
1,New file 1,,,,,,,,,,,,3142,258.570257176701,672184.9883574782,5266599.0782068698,2567.98835747817,1937.92179313023
1,New file 1,,,,,,,,,,,,3144,244.987053165472,672183.0772396154,5266598.5323617794,2566.07723961538,1938.46763822064
1,New file 1,,,,,,,,,,,,3146,244.987053165472,672181.2648150814,5266597.6867156904,2564.26481508138,1939.31328430958
1,New file 1,,,,,,,,,,,,3148,244.987053165472,672179.4523905474,5266596.8410696005,2562.45239054738,1940.15893039946
1,New file 1,,,,,,,,,,,,3150,244.987053165472,672177.6399660134,5266595.9954235116,2560.63996601326,1941.0045764884
1,New file 1,,,,,,,,,,,,3152,244.987053165472,672175.8275414794,5266595.1497774217,2558.82754147926,1941.85022257827
1,New file 1,,,,,,,,,,,,3154,238.915414882209,672174.0848237302,5266594.1733006928,2557.08482373005,1942.82669930719
1,New file 1,,,,,,,,,,,,3156,238.915414882209,672172.3720116862,5266593.1406948129,2555.37201168609,1943.85930518713
1,New file 1,,,,,,,,,,,,3158,238.915414882209,672170.6591996423,5266592.1080889339,2553.65919964213,1944.89191106614
1,New file 1,,,,,,,,,,,,3160,223.334109714318,672169.0878141244,5266590.9000561563,2552.0878141243,1946.09994384367
1,New file 1,,,,,,,,,,,,3162,223.334109714318,672167.7153111364,5266589.4453274710,2550.71531113633,1947.55467252899
1,New file 1,,,,,,,,,,,,3164,223.334109714318,672166.3428081482,5266587.9905987857,2549.34280814824,1949.00940121431
1,New file 1,,,,,,,,,,,,3166,223.334109714318,672164.9703051604,5266586.5358701004,2547.97030516027,1950.46412989963
1,New file 1,,,,,,,,,,,,3168,223.334109714318,672163.5978021722,5266585.0811414151,2546.59780217218,1951.91885858495
1,New file 1,,,,,,,,,,,,3170,223.334109714318,672162.2252991842,5266583.6264127297,2545.22529918421,1953.37358727027
1,New file 1,,,,,,,,,,,,3172,223.334109714318,672160.8527961962,5266582.1716840444,2543.85279619612,1954.82831595559
1,New file 1,,,,,,,,,,,,3174,223.334109714318,672159.4802932082,5266580.7169553591,2542.48029320815,1956.28304464091
1,New file 1,,,,,,,,,,,,3176,223.334109714318,672158.1077902202,5266579.2622266738,2541.10779022006,1957.73777332623
1,New file 1,,,,,,,,,,,,3178,223.334109714318,672156.7352872322,5266577.8074979885,2539.73528723209,1959.19250201155
1,New file 1,,,,,,,,,,,,3180,223.334109714318,672155.3627842440,5266576.3527693031,2538.362784244,1960.64723069686
1,New file 1,,,,,,,,,,,,3182,219.594340129783,672154.0760870442,5266574.8222215297,2537.0760870442,1962.17777847033
1,New file 1,,,,,,,,,,,,3184,219.594340129783,672152.8013912986,5266573.2810691176,2535.80139129865,1963.7189308824
1,New file 1,,,,,,,,,,,,3186,219.594340129783,672151.5266955532,5266571.7399167065,2534.52669555321,1965.26008329354
1,New file 1,,,,,,,,,,,,3188,219.594340129783,672150.2519998078,5266570.1987642944,2533.25199980778,1966.80123570561
1,New file 1,,,,,,,,,,,,3190,219.594340129783,672148.9773040622,5266568.6576118823,2531.97730406222,1968.34238811769
1,New file 1,,,,,,,,,,,,3192,219.594340129783,672147.7026083168,5266567.1164594702,2530.70260831679,1969.88354052976
1,New file 1,,,,,,,,,,,,3194,219.594340129783,672146.4279125712,5266565.5753070591,2529.42791257123,1971.4246929409
1,New file 1,,,,,,,,,,,,3196,219.594340129783,672145.1532168258,5266564.0341546470,2528.1532168258,1972.96584535297
1,New file 1,,,,,,,,,,,,3198,219.594340129783,672143.8785210802,5266562.4930022350,2526.87852108025,1974.50699776504
1,New file 1,,,,,,,,,,,,3200,219.594340129783,672142.6038253348,5266560.9518498238,2525.60382533481,1976.04815017618
1,New file 1,,,,,,,,,,,,3202,203.965565121404,672141.7410447912,5266559.1554986555,2524.74104479118,1977.84450134449
1,New file 1,,,,,,,,,,,,3204,203.965565121404,672140.9286697372,5266557.3279191712,2523.92866973719,1979.67208082881
1,New file 1,,,,,,,,,,,,3206,203.965565121404,672140.1162946832,5266555.5003396869,2523.11629468319,1981.49966031313
1,New file 1,,,,,,,,,,,,3208,203.965565121404,672139.3039196292,5266553.6727602025,2522.30391962919,1983.32723979745
1,New file 1,,,,,,,,,,,,3210,203.965565121404,672138.4915445752,5266551.8451807182,2521.4915445752,1985.15481928177
1,New file 1,,,,,,,,,,,,3212,203.965565121404,672137.6791695212,5266550.0176012339,2520.6791695212,1986.98239876609
1,New file 1,,,,,,,,,,,,3214,218.216436450526,672136.8210704606,5266548.2175944392,2519.82107046049,1988.78240556084
1,New file 1,,,,,,,,,,,,3216,218.216436450526,672135.5838028430,5266546.6462355237,2518.58380284288,1990.35376447625
1,New file 1,,,,,,,,,,,,3218,218.216436450526,672134.3465352252,5266545.0748766074,2517.34653522517,1991.9251233926
1,New file 1,,,,,,,,,,,,3220,218.216436450526,672133.1092676076,5266543.5035176920,2516.10926760756,1993.49648230802
1,New file 1,,,,,,,,,,,,3222,218.216436450526,672131.8719999900,5266541.9321587766,2514.87199998996,1995.06784122344
1,New file 1,,,,,,,,,,,,3224,218.216436450526,672130.6347323724,5266540.3607998602,2513.63473237236,1996.63920013979
1,New file 1,,,,,,,,,,,,3226,218.216436450526,672129.3974647546,5266538.7894409448,2512.39746475464,1998.21055905521
1,New file 1,,,,,,,,,,,,3228,225.758789737245,672128.1589898220,5266537.2191686276,2511.15898982203,1999.78083137237
1,New file 1,,,,,,,,,,,,3230,225.758789737245,672126.7261718562,5266535.8238074994,2509.72617185616,2001.17619250063
1,New file 1,,,,,,,,,,,,3232,225.758789737245,672125.2933538904,5266534.4284463720,2508.2933538903,2002.57155362796
1,New file 1,,,,,,,,,,,,3234,225.758789737245,672123.8605359244,5266533.0330852447,2506.86053592444,2003.96691475529
1,New file 1,,,,,,,,,,,,3236,225.758789737245,672122.4277179586,5266531.6377241164,2505.42771795858,2005.36227588356
1,New file 1,,,,,,,,,,,,3238,225.758789737245,672120.9948999928,5266530.2423629891,2503.99489999271,2006.75763701089
1,New file 1,,,,,,,,,,,,3240,225.758789737245,672119.5620820270,5266528.8470018608,2502.56208202685,2008.15299813915
1,New file 1,,,,,,,,,,,,3242,225.758789737245,672118.1292640610,5266527.4516407335,2501.12926406099,2009.54835926648
1,New file 1,,,,,,,,,,,,3244,246.110980870468,672116.6833553446,5266526.0756399445,2499.68335534458,2010.92436005548
1,New file 1,,,,,,,,,,,,3246,246.110980870468,672114.8546921752,5266525.2657072237,2497.85469217505,2011.73429277632
1,New file 1,,,,,,,,,,,,3248,246.110980870468,672113.0260290056,5266524.4557745028,2496.02602900553,2012.54422549717
1,New file 1,,,,,,,,,,,,3250,246.110980870468,672111.1973658360,5266523.6458417820,2494.19736583589,2013.35415821802
1,New file 1,,,,,,,,,,,,3252,246.110980870468,672109.3687026664,5266522.8359090611,2492.36870266637,2014.16409093887
1,New file 1,,,,,,,,,,,,3254,224.294624401733,672107.5535818016,5266522.0064894836,2490.55358180159,2014.99351051636
1,New file 1,,,,,,,,,,,,3256,224.294624401733,672106.1568855322,5266520.5749729695,2489.15688553208,2016.42502703052
1,New file 1,,,,,,,,,,,,3258,224.294624401733,672104.7601892628,5266519.1434564544,2487.76018926268,2017.85654354561
1,New file 1,,,,,,,,,,,,3260,224.294624401733,672103.3634929934,5266517.7119399402,2486.36349299329,2019.28806005977
1,New file 1,,,,,,,,,,,,3262,224.294624401733,672101.9667967240,5266516.2804234261,2484.96679672389,2020.71957657393
1,New file 1,,,,,,,,,,,,3264,224.294624401733,672100.5701004544,5266514.8489069119,2483.57010045438,2022.15109308809
1,New file 1,,,,,,,,,,,,3266,224.294624401733,672099.1734041850,5266513.4173903968,2482.17340418498,2023.58260960318
1,New file 1,,,,,,,,,,,,3268,224.294624401733,672097.7767079156,5266511.9858738827,2480.77670791559,2025.01412611734
1,New file 1,,,,,,,,,,,,3270,224.294624401733,672096.3800116462,5266510.5543573685,2479.38001164619,2026.4456426315
1,New file 1,,,,,,,,,,,,3272,224.294624401733,672094.9833153768,5266509.1228408543,2477.98331537668,2027.87715914566
1,New file 1,,,,,,,,,,,,3274,224.294624401733,672093.5866191074,5266507.6913243392,2476.58661910729,2029.30867566075
1,New file 1,,,,,,,,,,,,3276,224.294624401733,672092.1899228380,5266506.2598078251,2475.18992283789,2030.74019217491
1,New file 1,,,,,,,,,,,,3278,224.294624401733,672090.7932265686,5266504.8282913109,2473.79322656849,2032.17170868907
1,New file 1,,,,,,,,,,,,3280,203.041963327341,672089.4898147490,5266503.3346363558,2472.48981474887,2033.66536364425
1,New file 1,,,,,,,,,,,,3282,203.041963327341,672088.7070043494,5266501.4941994846,2471.70700434933,2035.50580051541
1,New file 1,,,,,,,,,,,,3284,203.041963327341,672087.9241939498,5266499.6537626125,2470.92419394979,2037.34623738751
1,New file 1,,,,,,,,,,,,3286,203.041963327341,672087.1413835504,5266497.8133257413,2470.14138355036,2039.18667425867
1,New file 1,,,,,,,,,,,,3288,203.041963327341,672086.3585731508,5266495.9728888692,2469.35857315082,2041.02711113077
1,New file 1,,,,,,,,,,,,3290,181.57754138442,672085.9846841012,5266494.0432198104,2468.98468410107,2042.95678018965
1,New file 1,,,,,,,,,,,,3292,181.57754138442,672085.9296244758,5266492.0439778445,2468.92962447577,2044.95602215547
1,New file 1,,,,,,,,,,,,3294,181.57754138442,672085.8745648506,5266490.0447358787,2468.87456485047,2046.95526412129
1,New file 1,,,,,,,,,,,,3296,181.57754138442,672085.8195052254,5266488.0454939129,2468.81950522528,2048.95450608712
1,New file 1,,,,,,,,,,,,3298,181.57754138442,672085.7644456000,5266486.0462519471,2468.76444559998,2050.95374805294
1,New file 1,,,,,,,,,,,,3300,190.487098783979,672085.6252226946,5266484.0559039023,2468.62522269448,2052.94409609772
1,New file 1,,,,,,,,,,,,3302,190.487098783979,672085.2611944494,5266482.0893120691,2468.26119444927,2054.91068793088
1,New file 1,,,,,,,,,,,,3304,190.487098783979,672084.8971662041,5266480.1227202369,2467.89716620394,2056.87727976311
1,New file 1,,,,,,,,,,,,3306,190.487098783979,672084.5331379586,5266478.1561284037,2467.53313795861,2058.84387159627
1,New file 1,,,,,,,,,,,,3308,190.487098783979,672084.1691097134,5266476.1895365715,2467.16910971329,2060.8104634285
1,New file 1,,,,,,,,,,,,3310,190.487098783979,672083.8050814682,5266474.2229447383,2466.80508146808,2062.77705526166
1,New file 1,,,,,,,,,,,,3312,190.487098783979,672083.4410532227,5266472.2563529052,2466.44105322275,2064.74364709482
1,New file 1,,,,,,,,,,,,3314,190.487098783979,672083.0770249774,5266470.2897610730,2466.07702497742,2066.71023892704
1,New file 1,,,,,,,,,,,,3316,207.827318859506,672082.3739192830,5266468.4409646252,2465.37391928304,2068.55903537478
1,New file 1,,,,,,,,,,,,3318,207.827318859506,672081.4403025650,5266466.6722476259,2464.44030256488,2070.32775237411
1,New file 1,,,,,,,,,,,,3320,207.827318859506,672080.5066858468,5266464.9035306275,2463.50668584672,2072.09646937251
1,New file 1,,,,,,,,,,,,3322,207.827318859506,672079.5730691284,5266463.1348136282,2462.57306912844,2073.86518637184
1,New file 1,,,,,,,,,,,,3324,196.464538166688,672078.7551691190,5266461.3190008570,2461.75516911899,2075.68099914305
1,New file 1,,,,,,,,,,,,3326,196.464538166688,672078.1883254148,5266459.4010101855,2461.18832541467,2077.59898981452
1,New file 1,,,,,,,,,,,,3328,196.464538166688,672077.6214817106,5266457.4830195149,2460.62148171046,2079.51698048506
1,New file 1,,,,,,,,,,,,3330,196.464538166688,672077.0546380064,5266455.5650288435,2460.05463800626,2081.43497115653
1,New file 1,,,,,,,,,,,,3332,196.464538166688,672076.4877943021,5266453.6470381720,2459.48779430194,2083.352961828
1,New file 1,,,,,,,,,,,,3334,196.464538166688,672075.9209505979,5266451.7290475005,2458.92095059773,2085.27095249947
1,New file 1,,,,,,,,,,,,3336,196.464538166688,672075.3541068936,5266449.8110568300,2458.35410689353,2087.18894317001
1,New file 1,,,,,,,,,,,,3338,196.464538166688,672074.7872631894,5266447.8930661585,2457.78726318933,2089.10693384148
1,New file 1,,,,,,,,,,,,3340,196.464538166688,672074.2204194850,5266445.9750754870,2457.22041948501,2091.02492451295
1,New file 1,,,,,,,,,,,,3342,196.464538166688,672073.6535757808,5266444.0570848156,2456.6535757808,2092.94291518442
1,New file 1,,,,,,,,,,,,3344,196.464538166688,672073.0867320766,5266442.1390941450,2456.0867320766,2094.86090585496
1,New file 1,,,,,,,,,,,,3346,213.916081606934,672072.3455087374,5266440.3031242816,2455.34550873726,2096.69687571842
1,New file 1,,,,,,,,,,,,3348,213.916081606934,672071.2295526325,5266438.6434128694,2454.22955263255,2098.35658713058
1,New file 1,,,,,,,,,,,,3350,213.916081606934,672070.1135965278,5266436.9837014573,2453.11359652784,2100.01629854273
1,New file 1,,,,,,,,,,,,3352,213.916081606934,672068.9976404232,5266435.3239900442,2451.99764042313,2101.67600995582
1,New file 1,,,,,,,,,,,,3354,213.916081606934,672067.8816843184,5266433.6642786320,2450.88168431842,2103.33572136797
1,New file 1,,,,,,,,,,,,3356,213.916081606934,672066.7657282138,5266432.0045672199,2449.76572821371,2104.99543278012
1,New file 1,,,,,,,,,,,,3358,213.916081606934,672065.6497721090,5266430.3448558077,2448.649772109,2106.65514419228
1,New file 1,,,,,,,,,,,,3360,204.012106743573,672064.5757716452,5266428.6619223626,2447.57577164518,2108.33807763737
1,New file 1,,,,,,,,,,,,3362,204.012106743573,672063.7619123082,5266426.8350033769,2446.76191230817,2110.16499662306
1,New file 1,,,,,,,,,,,,3364,204.012106743573,672062.9480529714,5266425.0080843922,2445.94805297127,2111.99191560782
1,New file 1,,,,,,,,,,,,3366,236.445754444074,672061.4564710776,5266423.7544722073,2444.45647107763,2113.24552779272
1,New file 1,,,,,,,,,,,,3368,236.445754444074,672059.7897452884,5266422.6490197461,2442.78974528844,2114.35098025389
1,New file 1,,,,,,,,,,,,3370,236.445754444074,672058.1230194992,5266421.5435672849,2441.12301949924,2115.45643271506
1,New file 1,,,,,,,,,,,,3372,212.423293159753,672056.7091359312,5266420.1902147997,2439.7091359311,2116.80978520028
1,New file 1,,,,,,,,,,,,3374,213.53040045708,672055.6362944210,5266418.5023201499,2438.63629442092,2118.49767985009
1,New file 1,,,,,,,,,,,,3376,213.53040045708,672054.5315357060,5266416.8351344429,2437.53153570602,2120.1648655571
1,New file 1,,,,,,,,,,,,3378,213.53040045708,672053.4267769912,5266415.1679487359,2436.42677699111,2121.83205126412
1,New file 1,,,,,,,,,,,,3380,213.53040045708,672052.3220182762,5266413.5007630289,2435.3220182762,2123.49923697114
1,New file 1,,,,,,,,,,,,3382,213.53040045708,672051.2172595612,5266411.8335773218,2434.21725956118,2125.16642267816
1,New file 1,,,,,,,,,,,,3384,213.53040045708,672050.1125008464,5266410.1663916148,2433.11250084627,2126.83360838518
1,New file 1,,,,,,,,,,,,3386,213.53040045708,672049.0077421314,5266408.4992059078,2432.00774213136,2128.50079409219
1,New file 1,,,,,,,,,,,,3388,213.53040045708,672047.9029834166,5266406.8320202008,2430.90298341645,2130.16797979921
1,New file 1,,,,,,,,,,,,3390,213.53040045708,672046.7982247014,5266405.1648344938,2429.79822470143,2131.83516550623
1,New file 1,,,,,,,,,,,,3392,213.53040045708,672045.6934659866,5266403.4976487868,2428.69346598652,2133.50235121325
1,New file 1,,,,,,,,,,,,3394,213.53040045708,672044.5887072716,5266401.8304630797,2427.58870727161,2135.16953692026
1,New file 1,,,,,,,,,,,,3396,213.53040045708,672043.4839485568,5266400.1632773727,2426.48394855671,2136.83672262728
1,New file 1,,,,,,,,,,,,3398,227.160673888113,672042.1185280882,5266398.7175053125,2425.11852808809,2138.28249468748
1,New file 1,,,,,,,,,,,,3400,227.160673888113,672040.6520014012,5266397.3576158034,2423.65200140106,2139.64238419663
1,New file 1,,,,,,,,,,,,3402,227.160673888113,672039.1854747141,5266395.9977262942,2422.18547471415,2141.00227370579
1,New file 1,,,,,,,,,,,,3404,227.160673888113,672037.7189480272,5266394.6378367851,2420.71894802712,2142.36216321494
1,New file 1,,,,,,,,,,,,3406,227.160673888113,672036.2524213402,5266393.2779472768,2419.25242134021,2143.72205272317
1,New file 1,,,,,,,,,,,,3408,227.160673888113,672034.7858946532,5266391.9180577677,2417.78589465318,2145.08194223233
1,New file 1,,,,,,,,,,,,3410,227.160673888113,672033.3193679664,5266390.5581682585,2416.31936796627,2146.44183174148
1,New file 1,,,,,,,,,,,,3412,227.160673888113,672031.8528412792,5266389.1982787503,2414.85284127924,2147.80172124971
1,New file 1,,,,,,,,,,,,3414,210.936702066107,672030.3950528582,5266387.8313008295,2413.39505285816,2149.16869917046
1,New file 1,,,,,,,,,,,,3416,210.936702066107,672029.3668712605,5266386.1158292899,2412.36687126034,2150.88417071011
1,New file 1,,,,,,,,,,,,3418,210.936702066107,672028.3386896626,5266384.4003577512,2411.33868966252,2152.59964224882
1,New file 1,,,,,,,,,,,,3420,210.936702066107,672027.3105080648,5266382.6848862115,2410.31050806469,2154.31511378847
1,New file 1,,,,,,,,,,,,3422,210.936702066107,672026.2823264670,5266380.9694146728,2409.28232646687,2156.03058532719
1,New file 1,,,,,,,,,,,,3424,210.936702066107,672025.2541448690,5266379.2539431332,2408.25414486905,2157.74605686683
1,New file 1,,,,,,,,,,,,3426,204.09426907132,672024.2288930748,5266377.5369454287,2407.22889307479,2159.4630545713
1,New file 1,,,,,,,,,,,,3428,204.09426907132,672023.4124147680,5266375.7111953981,2406.4124147679,2161.28880460188
1,New file 1,,,,,,,,,,,,3430,204.09426907132,672022.5959364612,5266373.8854453675,2405.59593646112,2163.11455463246
1,New file 1,,,,,,,,,,,,3432,204.09426907132,672021.7794581543,5266372.0596953360,2404.77945815434,2164.94030466396
1,New file 1,,,,,,,,,,,,3434,204.09426907132,672020.9629798476,5266370.2339453055,2403.96297984757,2166.76605469454
1,New file 1,,,,,,,,,,,,3436,204.09426907132,672020.1465015408,5266368.4081952749,2403.14650154079,2168.59180472512
1,New file 1,,,,,,,,,,,,3438,204.09426907132,672019.3300232340,5266366.5824452443,2402.3300232339,2170.4175547557
1,New file 1,,,,,,,,,,,,3440,204.09426907132,672018.5135449272,5266364.7566952137,2401.51354492712,2172.24330478627
